,url,score
3931,00111101011100,1
3932,00111101011101,1
3933,00111101011110,0
3934,00111101011111,0
3935,00111101100000,0
3936,00111101100001,0
3937,00111101100010,0
3938,00111101100011,0
3939,00111101100100,0
3940,00111101100101,1
3941,00111101100110,1
3942,00111101100111,1
3943,00111101101000,1
3944,00111101101001,0
3945,00111101101010,0
3946,00111101101011,1
3947,00111101101100,0
3948,00111101101101,0
3949,00111101101110,1
3950,00111101101111,0
3951,00111101110000,1
3952,00111101110001,1
3953,00111101110010,0
3954,00111101110011,0
3955,00111101110100,1
3956,00111101110101,1
3957,00111101110110,0
3958,00111101110111,0
3959,00111101111000,1
3960,00111101111001,0
3961,00111101111010,0
3962,00111101111011,1
3963,00111101111100,1
3964,00111101111101,0
3965,00111101111110,0
3966,00111101111111,0
3967,00111110000000,0
3968,00111110000001,0
3969,00111110000010,1
3970,00111110000011,0
3971,00111110000100,1
3972,00111110000101,0
3973,00111110000110,0
3974,00111110000111,1
3975,00111110001000,0
3976,00111110001001,0
3977,00111110001010,1
3978,00111110001011,0
3979,00111110001100,0
3980,00111110001101,0
3981,00111110001110,0
3982,00111110001111,0
3983,00111110010000,1
3984,00111110010001,1
3985,00111110010010,1
3986,00111110010011,1
3987,00111110010100,1
3988,00111110010101,1
3989,00111110010110,1
3990,00111110010111,1
3991,00111110011000,1
3992,00111110011001,1
3993,00111110011010,1
3994,00111110011011,1
3995,00111110011100,1
3996,00111110011101,0
3997,00111110011110,0
3998,00111110011111,1
3999,00111110100000,1
4000,00111110100001,1
4001,00111110100010,1
4002,00111110100011,0
4003,00111110100100,0
4004,00111110100101,0
4005,00111110100110,1
4006,00111110100111,0
4007,00111110101000,0
4008,00111110101001,1
4009,00111110101010,0
4010,00111110101011,1
4011,00111110101100,1
4012,00111110101101,0
4013,00111110101110,1
4014,00111110101111,0
4015,00111110110000,0
4016,00111110110001,0
4017,00111110110010,1
4018,00111110110011,0
4019,00111110110100,0
4020,00111110110101,1
4021,00111110110110,0
4022,00111110110111,0
4023,00111110111000,0
4024,00111110111001,0
4025,00111110111010,0
4026,00111110111011,1
4027,00111110111100,0
4028,00111110111101,1
4029,00111110111110,0
4030,00111110111111,1
4031,00111111000000,0
4032,00111111000001,0
4033,00111111000010,0
4034,00111111000011,0
4035,00111111000100,1
4036,00111111000101,1
4037,00111111000110,1
4038,00111111000111,0
4039,00111111001000,0
4040,00111111001001,0
4041,00111111001010,1
4042,00111111001011,0
4043,00111111001100,0
4044,00111111001101,0
4045,00111111001110,0
4046,00111111001111,1
4047,00111111010000,1
4048,00111111010001,0
4049,00111111010010,1
4050,00111111010011,0
4051,00111111010100,1
4052,00111111010101,1
4053,00111111010110,0
4054,00111111010111,0
4055,00111111011000,0
4056,00111111011001,0
4057,00111111011010,1
4058,00111111011011,1
4059,00111111011100,0
4060,00111111011101,1
4061,00111111011110,0
4062,00111111011111,1
4063,00111111100000,0
4064,00111111100001,0
4065,00111111100010,1
4066,00111111100011,0
4067,00111111100100,0
4068,00111111100101,1
4069,00111111100110,0
4070,00111111100111,1
4071,00111111101000,0
4072,00111111101001,1
4073,00111111101010,1
4074,00111111101011,0
4075,00111111101100,0
4076,00111111101101,1
4077,00111111101110,0
4078,00111111101111,1
4079,00111111110000,1
4080,00111111110001,1
4081,00111111110010,1
4082,00111111110011,0
4083,00111111110100,1
4084,00111111110101,0
4085,00111111110110,0
4086,00111111110111,0
4087,00111111111000,1
4088,00111111111001,0
4089,00111111111010,1
4090,00111111111011,0
4091,00111111111100,0
4092,00111111111101,1
4093,00111111111110,0
4094,00111111111111,1
4095,01000000000000,1
4096,01000000000001,0
4097,01000000000010,0
4098,01000000000011,1
4099,01000000000100,0
4100,01000000000101,0
4101,01000000000110,1
4102,01000000000111,0
4103,01000000001000,0
4104,01000000001001,1
4105,01000000001010,0
4106,01000000001011,0
4107,01000000001100,0
4108,01000000001101,1
4109,01000000001110,0
4110,01000000001111,0
4111,01000000010000,1
4112,01000000010001,1
4113,01000000010010,0
4114,01000000010011,0
4115,01000000010100,0
4116,01000000010101,0
4117,01000000010110,0
4118,01000000010111,1
4119,01000000011000,0
4120,01000000011001,1
4121,01000000011010,0
4122,01000000011011,0
4123,01000000011100,0
4124,01000000011101,1
4125,01000000011110,1
4126,01000000011111,1
4127,01000000100000,0
4128,01000000100001,0
4129,01000000100010,0
4130,01000000100011,1
4131,01000000100100,1
4132,01000000100101,1
4133,01000000100110,0
4134,01000000100111,1
4135,01000000101000,0
4136,01000000101001,0
4137,01000000101010,1
4138,01000000101011,1
4139,01000000101100,1
4140,01000000101101,1
4141,01000000101110,0
4142,01000000101111,0
4143,01000000110000,0
4144,01000000110001,1
4145,01000000110010,0
4146,01000000110011,0
4147,01000000110100,0
4148,01000000110101,0
4149,01000000110110,0
4150,01000000110111,1
4151,01000000111000,0
4152,01000000111001,1
4153,01000000111010,0
4154,01000000111011,0
4155,01000000111100,0
4156,01000000111101,1
4157,01000000111110,0
4158,01000000111111,1
4159,01000001000000,0
4160,01000001000001,1
4161,01000001000010,1
4162,01000001000011,0
4163,01000001000100,1
4164,01000001000101,1
4165,01000001000110,1
4166,01000001000111,0
4167,01000001001000,0
4168,01000001001001,1
4169,01000001001010,1
4170,01000001001011,0
4171,01000001001100,1
4172,01000001001101,1
4173,01000001001110,0
4174,01000001001111,1
4175,01000001010000,0
4176,01000001010001,0
4177,01000001010010,1
4178,01000001010011,1
4179,01000001010100,0
4180,01000001010101,1
4181,01000001010110,1
4182,01000001010111,1
4183,01000001011000,1
4184,01000001011001,0
4185,01000001011010,0
4186,01000001011011,1
4187,01000001011100,0
4188,01000001011101,1
4189,01000001011110,0
4190,01000001011111,1
4191,01000001100000,1
4192,01000001100001,0
4193,01000001100010,0
4194,01000001100011,0
4195,01000001100100,1
4196,01000001100101,0
4197,01000001100110,1
4198,01000001100111,0
4199,01000001101000,1
4200,01000001101001,1
4201,01000001101010,1
4202,01000001101011,0
4203,01000001101100,1
4204,01000001101101,0
4205,01000001101110,1
4206,01000001101111,1
4207,01000001110000,0
4208,01000001110001,0
4209,01000001110010,0
4210,01000001110011,0
4211,01000001110100,1
4212,01000001110101,0
4213,01000001110110,1
4214,01000001110111,0
4215,01000001111000,1
4216,01000001111001,0
4217,01000001111010,1
4218,01000001111011,1
4219,01000001111100,1
4220,01000001111101,1
4221,01000001111110,0
4222,01000001111111,0
4223,01000010000000,0
4224,01000010000001,0
4225,01000010000010,1
4226,01000010000011,1
4227,01000010000100,0
4228,01000010000101,0
4229,01000010000110,0
4230,01000010000111,1
4231,01000010001000,1
4232,01000010001001,1
4233,01000010001010,0
4234,01000010001011,1
4235,01000010001100,1
4236,01000010001101,1
4237,01000010001110,1
4238,01000010001111,0
4239,01000010010000,0
4240,01000010010001,1
4241,01000010010010,0
4242,01000010010011,0
4243,01000010010100,0
4244,01000010010101,1
4245,01000010010110,0
4246,01000010010111,1
4247,01000010011000,0
4248,01000010011001,0
4249,01000010011010,0
4250,01000010011011,1
4251,01000010011100,1
4252,01000010011101,1
4253,01000010011110,0
4254,01000010011111,0
4255,01000010100000,0
4256,01000010100001,1
4257,01000010100010,0
4258,01000010100011,1
4259,01000010100100,1
4260,01000010100101,0
4261,01000010100110,1
4262,01000010100111,0
4263,01000010101000,0
4264,01000010101001,0
4265,01000010101010,1
4266,01000010101011,0
4267,01000010101100,1
4268,01000010101101,1
4269,01000010101110,1
4270,01000010101111,0
4271,01000010110000,1
4272,01000010110001,1
4273,01000010110010,1
4274,01000010110011,0
4275,01000010110100,1
4276,01000010110101,0
4277,01000010110110,1
4278,01000010110111,0
4279,01000010111000,0
4280,01000010111001,0
4281,01000010111010,1
4282,01000010111011,1
4283,01000010111100,0
4284,01000010111101,1
4285,01000010111110,1
4286,01000010111111,1
4287,01000011000000,1
4288,01000011000001,0
4289,01000011000010,1
4290,01000011000011,1
4291,01000011000100,0
4292,01000011000101,0
4293,01000011000110,1
4294,01000011000111,0
4295,01000011001000,1
4296,01000011001001,0
4297,01000011001010,1
4298,01000011001011,0
4299,01000011001100,1
4300,01000011001101,0
4301,01000011001110,1
4302,01000011001111,1
4303,01000011010000,1
4304,01000011010001,0
4305,01000011010010,0
4306,01000011010011,1
4307,01000011010100,1
4308,01000011010101,0
4309,01000011010110,0
4310,01000011010111,1
4311,01000011011000,0
4312,01000011011001,0
4313,01000011011010,0
4314,01000011011011,0
4315,01000011011100,0
4316,01000011011101,1
4317,01000011011110,1
4318,01000011011111,1
4319,01000011100000,1
4320,01000011100001,1
4321,01000011100010,0
4322,01000011100011,1
4323,01000011100100,1
4324,01000011100101,1
4325,01000011100110,0
4326,01000011100111,1
4327,01000011101000,0
4328,01000011101001,1
4329,01000011101010,1
4330,01000011101011,0
4331,01000011101100,1
4332,01000011101101,0
4333,01000011101110,0
4334,01000011101111,1
4335,01000011110000,0
4336,01000011110001,1
4337,01000011110010,0
4338,01000011110011,0
4339,01000011110100,1
4340,01000011110101,0
4341,01000011110110,0
4342,01000011110111,0
4343,01000011111000,1
4344,01000011111001,0
4345,01000011111010,0
4346,01000011111011,1
4347,01000011111100,0
4348,01000011111101,0
4349,01000011111110,0
4350,01000011111111,0
4351,01000100000000,1
4352,01000100000001,1
4353,01000100000010,0
4354,01000100000011,0
4355,01000100000100,1
4356,01000100000101,1
4357,01000100000110,1
4358,01000100000111,1
4359,01000100001000,0
4360,01000100001001,1
4361,01000100001010,1
4362,01000100001011,1
4363,01000100001100,0
4364,01000100001101,0
4365,01000100001110,0
4366,01000100001111,1
4367,01000100010000,1
4368,01000100010001,1
4369,01000100010010,1
4370,01000100010011,0
4371,01000100010100,0
4372,01000100010101,1
4373,01000100010110,0
4374,01000100010111,1
4375,01000100011000,0
4376,01000100011001,1
4377,01000100011010,1
4378,01000100011011,0
4379,01000100011100,1
4380,01000100011101,0
4381,01000100011110,1
4382,01000100011111,1
4383,01000100100000,0
4384,01000100100001,0
4385,01000100100010,0
4386,01000100100011,0
4387,01000100100100,1
4388,01000100100101,0
4389,01000100100110,1
4390,01000100100111,0
4391,01000100101000,1
4392,01000100101001,0
4393,01000100101010,0
4394,01000100101011,1
4395,01000100101100,0
4396,01000100101101,1
4397,01000100101110,1
4398,01000100101111,1
4399,01000100110000,1
4400,01000100110001,1
4401,01000100110010,0
4402,01000100110011,1
4403,01000100110100,1
4404,01000100110101,1
4405,01000100110110,0
4406,01000100110111,0
4407,01000100111000,0
4408,01000100111001,1
4409,01000100111010,1
4410,01000100111011,0
4411,01000100111100,1
4412,01000100111101,1
4413,01000100111110,1
4414,01000100111111,0
4415,01000101000000,1
4416,01000101000001,0
4417,01000101000010,0
4418,01000101000011,1
4419,01000101000100,1
4420,01000101000101,0
4421,01000101000110,1
4422,01000101000111,0
4423,01000101001000,1
4424,01000101001001,0
4425,01000101001010,0
4426,01000101001011,1
4427,01000101001100,1
4428,01000101001101,1
4429,01000101001110,0
4430,01000101001111,0
4431,01000101010000,1
4432,01000101010001,0
4433,01000101010010,1
4434,01000101010011,1
4435,01000101010100,1
4436,01000101010101,0
4437,01000101010110,0
4438,01000101010111,1
4439,01000101011000,1
4440,01000101011001,1
4441,01000101011010,0
4442,01000101011011,1
4443,01000101011100,0
4444,01000101011101,0
4445,01000101011110,1
4446,01000101011111,1
4447,01000101100000,1
4448,01000101100001,1
4449,01000101100010,1
4450,01000101100011,0
4451,01000101100100,0
4452,01000101100101,1
4453,01000101100110,0
4454,01000101100111,1
4455,01000101101000,0
4456,01000101101001,1
4457,01000101101010,0
4458,01000101101011,0
4459,01000101101100,1
4460,01000101101101,1
4461,01000101101110,1
4462,01000101101111,1
4463,01000101110000,0
4464,01000101110001,0
4465,01000101110010,0
4466,01000101110011,1
4467,01000101110100,0
4468,01000101110101,0
4469,01000101110110,1
4470,01000101110111,0
4471,01000101111000,1
4472,01000101111001,0
4473,01000101111010,0
4474,01000101111011,1
4475,01000101111100,0
4476,01000101111101,1
4477,01000101111110,1
4478,01000101111111,1
4479,01000110000000,1
4480,01000110000001,1
4481,01000110000010,0
4482,01000110000011,1
4483,01000110000100,0
4484,01000110000101,1
4485,01000110000110,0
4486,01000110000111,1
4487,01000110001000,0
4488,01000110001001,1
4489,01000110001010,0
4490,01000110001011,0
4491,01000110001100,1
4492,01000110001101,0
4493,01000110001110,1
4494,01000110001111,0
4495,01000110010000,1
4496,01000110010001,0
4497,01000110010010,0
4498,01000110010011,0
4499,01000110010100,1
4500,01000110010101,1
4501,01000110010110,1
4502,01000110010111,0
4503,01000110011000,0
4504,01000110011001,1
4505,01000110011010,1
4506,01000110011011,0
4507,01000110011100,0
4508,01000110011101,1
4509,01000110011110,1
4510,01000110011111,0
4511,01000110100000,1
4512,01000110100001,1
4513,01000110100010,0
4514,01000110100011,0
4515,01000110100100,0
4516,01000110100101,0
4517,01000110100110,0
4518,01000110100111,1
4519,01000110101000,0
4520,01000110101001,1
4521,01000110101010,0
4522,01000110101011,0
4523,01000110101100,1
4524,01000110101101,0
4525,01000110101110,0
4526,01000110101111,1
4527,01000110110000,0
4528,01000110110001,0
4529,01000110110010,0
4530,01000110110011,0
4531,01000110110100,0
4532,01000110110101,0
4533,01000110110110,0
4534,01000110110111,0
4535,01000110111000,0
4536,01000110111001,1
4537,01000110111010,1
4538,01000110111011,0
4539,01000110111100,0
4540,01000110111101,1
4541,01000110111110,0
4542,01000110111111,1
4543,01000111000000,0
4544,01000111000001,0
4545,01000111000010,1
4546,01000111000011,0
4547,01000111000100,0
4548,01000111000101,1
4549,01000111000110,1
4550,01000111000111,0
4551,01000111001000,0
4552,01000111001001,1
4553,01000111001010,1
4554,01000111001011,0
4555,01000111001100,0
4556,01000111001101,0
4557,01000111001110,1
4558,01000111001111,1
4559,01000111010000,0
4560,01000111010001,1
4561,01000111010010,0
4562,01000111010011,1
4563,01000111010100,1
4564,01000111010101,1
4565,01000111010110,1
4566,01000111010111,1
4567,01000111011000,0
4568,01000111011001,0
4569,01000111011010,0
4570,01000111011011,1
4571,01000111011100,1
4572,01000111011101,0
4573,01000111011110,0
4574,01000111011111,0
4575,01000111100000,0
4576,01000111100001,1
4577,01000111100010,0
4578,01000111100011,1
4579,01000111100100,1
4580,01000111100101,0
4581,01000111100110,0
4582,01000111100111,0
4583,01000111101000,0
4584,01000111101001,0
4585,01000111101010,0
4586,01000111101011,0
4587,01000111101100,0
4588,01000111101101,1
4589,01000111101110,0
4590,01000111101111,0
4591,01000111110000,0
4592,01000111110001,0
4593,01000111110010,1
4594,01000111110011,1
4595,01000111110100,1
4596,01000111110101,0
4597,01000111110110,1
4598,01000111110111,0
4599,01000111111000,1
4600,01000111111001,0
4601,01000111111010,1
4602,01000111111011,1
4603,01000111111100,0
4604,01000111111101,1
4605,01000111111110,0
4606,01000111111111,0
4607,01001000000000,0
4608,01001000000001,0
4609,01001000000010,1
4610,01001000000011,0
4611,01001000000100,0
4612,01001000000101,1
4613,01001000000110,0
4614,01001000000111,0
4615,01001000001000,1
4616,01001000001001,1
4617,01001000001010,0
4618,01001000001011,0
4619,01001000001100,0
4620,01001000001101,1
4621,01001000001110,1
4622,01001000001111,0
4623,01001000010000,0
4624,01001000010001,1
4625,01001000010010,1
4626,01001000010011,0
4627,01001000010100,1
4628,01001000010101,0
4629,01001000010110,0
4630,01001000010111,0
4631,01001000011000,1
4632,01001000011001,0
4633,01001000011010,0
4634,01001000011011,1
4635,01001000011100,0
4636,01001000011101,1
4637,01001000011110,1
4638,01001000011111,0
4639,01001000100000,1
4640,01001000100001,0
4641,01001000100010,0
4642,01001000100011,1
4643,01001000100100,1
4644,01001000100101,0
4645,01001000100110,0
4646,01001000100111,0
4647,01001000101000,0
4648,01001000101001,0
4649,01001000101010,0
4650,01001000101011,0
4651,01001000101100,0
4652,01001000101101,0
4653,01001000101110,0
4654,01001000101111,0
4655,01001000110000,0
4656,01001000110001,1
4657,01001000110010,1
4658,01001000110011,1
4659,01001000110100,1
4660,01001000110101,0
4661,01001000110110,0
4662,01001000110111,1
4663,01001000111000,1
4664,01001000111001,0
4665,01001000111010,1
4666,01001000111011,1
4667,01001000111100,0
4668,01001000111101,1
4669,01001000111110,0
4670,01001000111111,1
4671,01001001000000,0
4672,01001001000001,1
4673,01001001000010,1
4674,01001001000011,1
4675,01001001000100,1
4676,01001001000101,0
4677,01001001000110,1
4678,01001001000111,1
4679,01001001001000,1
4680,01001001001001,1
4681,01001001001010,1
4682,01001001001011,0
4683,01001001001100,1
4684,01001001001101,1
4685,01001001001110,0
4686,01001001001111,0
4687,01001001010000,1
4688,01001001010001,1
4689,01001001010010,0
4690,01001001010011,0
4691,01001001010100,0
4692,01001001010101,0
4693,01001001010110,1
4694,01001001010111,1
4695,01001001011000,0
4696,01001001011001,0
4697,01001001011010,0
4698,01001001011011,0
4699,01001001011100,1
4700,01001001011101,1
4701,01001001011110,0
4702,01001001011111,0
4703,01001001100000,1
4704,01001001100001,1
